Site ID,Lon,Lat,Vertical Rate (mm/yr),Vertical Rate - BOP corrected (mm/yr),1-sigma uncertainty (mm/yr),Number of obs,Quality Factor,Average distance between coastal point and observations,,,,,,,
7351,168.193649,-46.937142,-0.530147,-0.530147,1.575804,1107,3,37.667273,,,,,,,
7352,168.18067,-46.940905,0.473476,0.473476,2.02744,899,3,37.936477,,,,,,,
7353,168.174322,-46.952809,2.088867,2.088867,1.897126,17,3.666667,7.099763,,,,,,,
7354,168.184336,-46.961879,2.136057,2.136057,1.811973,14,3.666667,7.784073,,,,,,,
7355,168.189515,-46.979948,2.0556,2.0556,1.949101,12,3.666667,9.680696,,,,,,,
7356,168.191123,-46.982596,2.427223,2.427223,1.144305,3,3.666667,9.937931,,,,,,,
7357,168.203645,-46.989392,1.013621,1.013621,2.597772,28,4.333333,14.29427,,,,,,,
7358,168.213032,-46.999793,1.239625,1.239625,2.494771,24,3.666667,14.713031,,,,,,,
7359,168.203247,-47.008142,0.584085,0.584085,2.207399,19,3.666667,13.990755,,,,,,,
7360,168.217749,-47.014983,0.584085,0.584085,2.458644,19,3.666667,15.05172,,,,,,,
7361,168.225657,-47.01756,0.584085,0.584085,2.38807,19,3.666667,15.530032,,,,,,,
7362,168.216294,-47.024663,0.584085,0.584085,2.292681,19,3.666667,16.017104,,,,,,,
7363,168.202706,-47.030107,0.859558,0.859558,2.301914,18,3.666667,16.081291,,,,,,,
7364,168.215569,-47.036013,0.859558,0.859558,2.361882,18,3.666667,16.983723,,,,,,,
7366,168.204625,-47.045672,1.988707,1.988707,1.966748,16,4.333333,17.456294,,,,,,,
7367,168.197607,-47.051754,2.136057,2.136057,1.867456,14,4.333333,17.619166,,,,,,,
7368,168.209809,-47.06257,2.136057,2.136057,1.642766,14,4.333333,19.013023,,,,,,,
7369,168.194882,-47.063348,2.136057,2.136057,1.861615,14,4.333333,18.832005,,,,,,,
7370,168.178468,-47.052066,2.136057,2.136057,1.921791,14,4.333333,17.376179,,,,,,,
7371,168.163423,-47.04538,2.088867,2.088867,1.948474,17,4.333333,17.000323,,,,,,,
7372,168.169188,-47.044978,2.088867,2.088867,1.935853,17,4.333333,17.005215,,,,,,,
7373,168.175627,-47.054307,2.136057,2.136057,1.781741,14,4.333333,17.591874,,,,,,,
7374,168.162098,-47.065719,2.136057,2.136057,1.802838,14,4.333333,18.746905,,,,,,,
7375,168.157802,-47.068021,2.136057,2.136057,1.91594,14,4.333333,18.981576,,,,,,,
7376,168.162098,-47.065719,2.136057,2.136057,1.802838,14,4.333333,18.746905,,,,,,,
7377,168.17139,-47.072267,2.136057,2.136057,2.001925,14,4.333333,19.534865,,,,,,,
7378,168.194188,-47.085105,0.730011,0.730011,2.526617,34,4.333333,26.764286,,,,,,,
7379,168.205613,-47.079675,0.677283,0.677283,2.615722,60,4.333333,31.938169,,,,,,,
7380,168.210219,-47.088105,0.54635,0.54635,2.498944,45,4.333333,30.200145,,,,,,,
7381,168.210219,-47.088105,0.54635,0.54635,2.498944,45,4.333333,30.200145,,,,,,,
7382,168.198148,-47.096373,1.286071,1.286071,2.2137,30,4.333333,26.265884,,,,,,,
7383,168.194188,-47.085105,0.730011,0.730011,2.526617,34,4.333333,26.764286,,,,,,,
7384,168.186608,-47.080264,0.776504,0.776504,2.2353,35,4.333333,26.65997,,,,,,,
7385,168.168104,-47.079471,1.286071,1.286071,2.209528,30,4.333333,24.372088,,,,,,,
7386,168.154401,-47.083149,1.286071,1.286071,2.233778,30,4.333333,24.801947,,,,,,,
7387,168.154401,-47.083149,1.286071,1.286071,2.233778,30,4.333333,24.801947,,,,,,,
7388,168.14401,-47.08147,1.286071,1.286071,2.135063,30,4.333333,24.675757,,,,,,,
7389,168.144753,-47.084245,1.286071,1.286071,2.283721,30,4.333333,24.969388,,,,,,,
7390,168.150985,-47.094583,1.286071,1.286071,2.145502,30,4.333333,26.049402,,,,,,,
7391,168.157301,-47.106432,1.286071,1.286071,2.276239,30,4.333333,27.305403,,,,,,,
7392,168.146214,-47.115474,1.144273,1.144273,2.388832,29,4.333333,27.924849,,,,,,,
7393,168.146214,-47.115474,1.144273,1.144273,2.388832,29,4.333333,27.924849,,,,,,,
7394,168.128566,-47.104704,1.286071,1.286071,2.372843,30,4.333333,27.296026,,,,,,,
7395,168.116651,-47.104342,1.144273,1.144273,2.536382,29,4.333333,26.92879,,,,,,,
7396,168.105597,-47.101825,1.144273,1.144273,2.51007,29,4.333333,26.786138,,,,,,,
7397,168.116651,-47.104342,1.144273,1.144273,2.536382,29,4.333333,26.92879,,,,,,,
7398,168.116651,-47.104342,1.144273,1.144273,2.536382,29,4.333333,26.92879,,,,,,,
7399,168.12297,-47.111373,1.144273,1.144273,2.337966,29,4.333333,27.628019,,,,,,,
7400,168.123252,-47.121385,1.144273,1.144273,2.382185,29,4.333333,28.710579,,,,,,,
7401,168.123252,-47.121385,1.144273,1.144273,2.382185,29,4.333333,28.710579,,,,,,,
7402,168.112849,-47.118081,1.144273,1.144273,2.454015,29,4.333333,28.452056,,,,,,,
7403,168.105345,-47.116976,1.144273,1.144273,2.571266,29,4.333333,28.418278,,,,,,,
7404,168.083823,-47.111984,1.144273,1.144273,2.515592,29,4.333333,28.193206,,,,,,,
7405,168.083823,-47.111984,1.144273,1.144273,2.515592,29,4.333333,28.193206,,,,,,,
7406,168.074114,-47.104895,1.144273,1.144273,2.357778,29,4.333333,27.614756,,,,,,,
7407,168.066538,-47.1098,1.144273,1.144273,2.4784,29,4.333333,28.279502,,,,,,,
7408,168.062668,-47.114547,1.144273,1.144273,2.571726,29,4.333333,28.85705,,,,,,,
7409,168.044052,-47.122155,1.144273,1.144273,2.296947,29,4.333333,30.059735,,,,,,,
7410,168.043658,-47.112071,1.144273,1.144273,2.456157,29,4.333333,29.022796,,,,,,,
7411,168.044052,-47.122155,1.144273,1.144273,2.296947,29,4.333333,30.059735,,,,,,,
7412,168.035448,-47.128304,1.144273,1.144273,2.242485,29,4.666667,30.902422,,,,,,,
7413,168.016779,-47.124395,1.144273,1.144273,2.444403,29,4.666667,30.984654,,,,,,,
7414,167.993517,-47.117036,1.144273,1.144273,2.463731,29,4.333333,30.938834,,,,,,,
7415,167.993517,-47.117036,1.144273,1.144273,2.463731,29,4.333333,30.938834,,,,,,,
7416,167.989552,-47.127752,1.144273,1.144273,2.24337,29,4.666667,32.129236,,,,,,,
7417,167.974778,-47.132219,0.820979,0.820979,2.093192,20,4.666667,29.805991,,,,,,,
7418,167.960009,-47.138713,0.820979,0.820979,2.371677,20,4.666667,30.917736,,,,,,,
7419,167.949395,-47.128774,0.820979,0.820979,2.032417,20,4.666667,30.303516,,,,,,,
7420,167.936673,-47.134693,0.820979,0.820979,2.086676,20,4.666667,31.327635,,,,,,,
7422,167.920645,-47.151762,2.023585,2.023585,1.795597,18,4.666667,32.738357,,,,,,,
7423,167.902088,-47.166716,2.023585,2.023585,1.879294,18,4.666667,34.851092,,,,,,,
7424,167.902088,-47.166716,2.023585,2.023585,1.879294,18,4.666667,34.851092,,,,,,,
7425,167.89374,-47.169922,2.023585,2.023585,1.896053,18,4.666667,35.466951,,,,,,,
7426,167.865002,-47.171923,2.023585,2.023585,1.624548,18,4.666667,36.773766,,,,,,,
7427,167.865002,-47.171923,2.023585,2.023585,1.624548,18,4.666667,36.773766,,,,,,,
7428,167.862992,-47.182189,1.952779,1.952779,1.857123,17,4.666667,37.674,,,,,,,
7429,167.835551,-47.187655,2.118588,2.118588,1.834794,10,4.666667,38.518123,,,,,,,
7430,167.825031,-47.191474,2.189509,2.189509,1.332968,3,4.666667,36.069747,,,,,,,
7431,167.809438,-47.189334,1.8918,1.8918,9.860963,1,4.666667,28.296875,,,,,,,
7432,167.793679,-47.185157,1.8918,1.8918,9.825462,1,4.666667,28.107151,,,,,,,
7433,167.793679,-47.185157,1.8918,1.8918,9.825462,1,4.666667,28.107151,,,,,,,
7434,167.782544,-47.181897,1.8918,1.8918,10.048756,1,4.666667,27.974863,,,,,,,
7435,166.543972,-46.019514,0.329218,0.329218,2.216156,1808,2,8.690521,,,,,,,
7436,166.543971,-46.032882,0.445927,0.445927,2.137544,1414,2,8.77157,,,,,,,
7437,166.5257,-46.026241,0.236658,0.236658,2.226882,750,2,8.171359,,,,,,,
7438,166.686965,-45.604451,0.980172,0.980172,2.656846,477,2.333333,4.054166,,,,,,,
7439,166.704974,-45.612654,0.606143,0.606143,2.525929,536,2,3.824335,,,,,,,
7440,166.716494,-45.62458,0.523871,0.523871,2.466443,585,2,3.642606,,,,,,,
7441,166.71348,-45.640549,0.503463,0.503463,2.495013,696,2,3.179782,,,,,,,
7442,166.716502,-45.656907,0.654886,0.654886,2.543674,673,2,3.601009,,,,,,,
7443,166.71818,-45.673215,0.320368,0.320368,2.240859,976,2,4.395178,,,,,,,
7444,166.716094,-45.686841,0.292917,0.292917,2.208988,823,2,4.580062,,,,,,,
7445,166.723271,-45.700385,0.263209,0.263209,2.306828,779,2,4.129809,,,,,,,
7446,166.718046,-45.717872,0.491822,0.491822,2.434247,453,2,4.272575,,,,,,,
7447,166.706812,-45.730876,0.157276,0.157276,2.017677,7454,2.333333,8.25493,,,,,,,
7448,166.690576,-45.743331,0.092351,0.092351,2.387256,477,2,3.866797,,,,,,,
7449,166.669135,-45.750103,-0.519749,-0.519749,2.280802,783,2,3.994421,,,,,,,
7450,166.660679,-45.744337,-0.590257,-0.590257,2.478224,916,2,3.664522,,,,,,,
7451,166.652656,-45.730812,0.277028,0.277028,2.499395,403,1.666667,1.545525,,,,,,,
7452,166.649169,-45.714584,0.411886,0.411886,2.594638,463,1.666667,1.544657,,,,,,,
7453,166.648688,-45.730429,0.002127,0.002127,2.540149,433,1.666667,1.362767,,,,,,,
7454,166.643915,-45.74046,-0.155645,-0.155645,2.570442,390,2,1.804795,,,,,,,
7455,166.623006,-45.74909,0.066333,0.066333,2.415327,413,1.666667,1.624254,,,,,,,
7456,166.604786,-45.751117,-0.02436,-0.02436,2.473908,349,2,0.902527,,,,,,,
7457,166.593289,-45.755119,-0.032842,-0.032842,2.392727,314,2,1.44575,,,,,,,
7458,166.591428,-45.748352,-0.2812,-0.2812,2.62867,322,2,1.169236,,,,,,,
7459,166.584657,-45.743732,-0.30709,-0.30709,2.279637,324,2,1.625716,,,,,,,
7460,166.579144,-45.739259,-0.389278,-0.389278,2.606067,282,2.333333,2.042666,,,,,,,
7461,166.590069,-45.730647,-0.510884,-0.510884,2.386045,329,2,1.985258,,,,,,,
7462,166.607964,-45.736919,0.14479,0.14479,2.35828,457,1.666667,1.37223,,,,,,,
7463,166.59266,-45.729356,-0.550679,-0.550679,2.475021,330,2,1.994665,,,,,,,
7464,166.588654,-45.72087,-0.017426,-0.017426,2.276084,1387,2,3.887945,,,,,,,
7465,166.566887,-45.718823,0.309613,0.309613,2.470835,564,2,4.252424,,,,,,,
7466,166.573573,-45.710891,0.319056,0.319056,2.471825,1279,2,4.355183,,,,,,,
7467,166.574685,-45.700239,0.884832,0.884832,2.42949,2025,2,4.123606,,,,,,,
7468,166.572179,-45.696041,0.769415,0.769415,2.229344,2106,2,4.069969,,,,,,,
7469,166.554034,-45.700838,0.056569,0.056569,2.342894,634,2,4.313229,,,,,,,
7470,166.549632,-45.691619,-0.292434,-0.292434,2.222703,681,2,4.183719,,,,,,,
7471,166.567867,-45.692579,0.797321,0.797321,2.252326,1888,2,4.063635,,,,,,,
7472,166.571367,-45.690065,0.930249,0.930249,2.284916,2773,2,4.080143,,,,,,,
7473,166.554418,-45.680956,0.052653,0.052653,2.316192,1069,2,4.100801,,,,,,,
7474,166.554795,-45.66971,0.136169,0.136169,2.474441,1113,2,4.185879,,,,,,,
7475,166.553251,-45.653679,0.315914,0.315914,2.371177,385,2.333333,4.073837,,,,,,,
7476,166.549879,-45.664939,0.246063,0.246063,2.242448,574,2,4.008305,,,,,,,
7477,166.540724,-45.681552,-0.583013,-0.583013,2.307782,452,2,3.996095,,,,,,,
7478,166.522245,-45.69246,0.094541,0.094541,2.215648,4635,2.333333,8.136758,,,,,,,
7479,166.504705,-45.704962,-0.106557,-0.106557,2.021895,2442,2.333333,8.635696,,,,,,,
7480,166.491151,-45.716738,0.118275,0.118275,2.11279,1021,2.333333,8.298978,,,,,,,
7481,166.475325,-45.725508,0.159413,0.159413,2.581282,347,2.666667,6.761491,,,,,,,
7482,166.46506,-45.731374,0.008068,0.008068,2.488668,245,3,6.136107,,,,,,,
7483,166.456479,-45.737706,-0.045896,-0.045896,2.608519,352,2.666667,7.567297,,,,,,,
7484,166.445331,-45.739697,0.204982,0.204982,2.379036,334,2.666667,7.850285,,,,,,,
7485,166.446241,-45.732575,0.267719,0.267719,2.295902,217,3,6.705666,,,,,,,
7486,166.450091,-45.723137,0.685808,0.685808,2.446536,220,3,6.347571,,,,,,,
7487,166.457242,-45.716072,0.059783,0.059783,2.400731,246,3,6.190594,,,,,,,
7488,166.467688,-45.706056,-0.190517,-0.190517,2.290173,282,3,6.005158,,,,,,,
7489,166.477391,-45.69717,-0.177672,-0.177672,2.32535,469,2.333333,7.242216,,,,,,,
7490,166.487921,-45.686785,-0.091201,-0.091201,2.42405,974,2.333333,8.163217,,,,,,,
7491,166.500683,-45.678856,0.303778,0.303778,2.288511,2833,2.333333,8.757933,,,,,,,
7492,166.51172,-45.666468,0.207794,0.207794,2.151247,3312,2.333333,8.233127,,,,,,,
7493,166.519821,-45.659644,-0.04654,-0.04654,2.195607,3994,2.333333,8.083412,,,,,,,
7494,166.520605,-45.64515,-0.236375,-0.236375,2.346167,3896,2.333333,8.430465,,,,,,,
7495,166.532712,-45.636826,-0.235683,-0.235683,2.085001,4122,2.333333,8.100946,,,,,,,
7496,166.540464,-45.626685,-0.001102,-0.001102,2.138207,4106,2.333333,8.223373,,,,,,,
7497,166.5527,-45.631658,0.063339,0.063339,2.186692,4615,2.333333,7.445301,,,,,,,
7498,166.552592,-45.647362,-0.109471,-0.109471,2.025416,4874,2.333333,6.755219,,,,,,,
7499,166.558909,-45.634482,0.079099,0.079099,2.361863,4870,2.333333,7.044879,,,,,,,
7500,166.568897,-45.621512,0.760106,0.760106,2.139677,4867,2.333333,7.407172,,,,,,,
7501,166.580051,-45.614887,0.709305,0.709305,2.18361,4838,2.333333,7.433384,,,,,,,
7502,166.594127,-45.616568,0.821013,0.821013,2.30313,4888,2.333333,6.791364,,,,,,,
7503,166.601389,-45.606821,0.854671,0.854671,2.373486,4789,2.666667,7.452584,,,,,,,
7504,166.616468,-45.607368,0.805946,0.805946,2.223177,4760,2.666667,7.078665,,,,,,,
7505,166.634612,-45.610153,0.556376,0.556376,2.281383,403,2,4.276156,,,,,,,
7506,166.653765,-45.604891,0.531163,0.531163,2.594557,481,2.333333,4.240245,,,,,,,
7507,166.669868,-45.609456,0.718193,0.718193,2.537204,745,2,3.943306,,,,,,,
7508,166.96973,-45.156921,1.284638,1.284638,2.424646,2335,3,6.862048,,,,,,,
7509,166.967795,-45.172002,0.87918,0.87918,2.429507,747,2.666667,3.632385,,,,,,,
7510,166.953741,-45.183997,-0.135885,-0.135885,2.697445,317,2.666667,1.772884,,,,,,,
7511,166.949651,-45.199771,0.034898,0.034898,2.563741,826,2.333333,1.366037,,,,,,,
7512,166.954941,-45.215328,-0.654177,-0.654177,2.353374,1609,2.333333,1.500959,,,,,,,
7513,166.96426,-45.229726,-0.58025,-0.58025,2.546316,418,2.333333,0.784833,,,,,,,
7514,166.973668,-45.243328,-0.380782,-0.380782,2.473383,1340,2.333333,1.894176,,,,,,,
7515,166.98693,-45.256293,0.37552,0.37552,2.655084,428,2.333333,0.855742,,,,,,,
7516,166.988373,-45.271646,-0.34057,-0.34057,2.325582,1661,2.333333,1.660858,,,,,,,
7517,166.99579,-45.287525,-0.740726,-0.740726,2.655658,499,2.333333,1.275443,,,,,,,
7518,166.996918,-45.299805,-0.787329,-0.787329,2.445348,409,2.333333,1.730097,,,,,,,
7519,166.978053,-45.300112,-0.553489,-0.553489,2.711243,386,2.666667,1.563498,,,,,,,
7520,166.962995,-45.296811,-0.494308,-0.494308,2.600414,413,2.333333,2.049446,,,,,,,
7521,166.945808,-45.291761,0.12054,0.12054,2.27151,1807,2.666667,3.689333,,,,,,,
7522,166.93162,-45.282313,-0.122175,-0.122175,2.215251,2066,2.666667,4.016023,,,,,,,
7523,166.914048,-45.273631,-0.35992,-0.35992,2.382178,1264,2.666667,4.169199,,,,,,,
7524,166.900562,-45.260678,-0.605305,-0.605305,2.34074,806,2.666667,3.622784,,,,,,,
7525,166.889095,-45.24902,-1.074643,-1.074643,2.208546,826,2.666667,3.717345,,,,,,,
7526,166.871584,-45.241495,-1.0007,-1.0007,2.445829,470,2.666667,4.012763,,,,,,,
7527,166.877029,-45.230621,-0.313405,-0.313405,2.370224,636,2.666667,4.083082,,,,,,,
7528,166.881199,-45.223305,-0.192455,-0.192455,2.440353,943,2.666667,4.213554,,,,,,,
7529,166.89752,-45.211386,-0.193742,-0.193742,2.530732,1857,2.666667,3.889077,,,,,,,
7530,166.903262,-45.195995,0.290213,0.290213,2.277073,1191,2.666667,3.624998,,,,,,,
7531,166.912376,-45.186027,0.475226,0.475226,2.393889,1070,2.666667,3.553141,,,,,,,
7532,166.923912,-45.175693,0.973393,0.973393,2.435233,901,2.666667,3.651322,,,,,,,
7533,166.935652,-45.164861,0.723478,0.723478,2.374909,650,2.666667,3.752101,,,,,,,
7534,166.947556,-45.155396,1.111606,1.111606,2.344078,2376,3,7.002443,,,,,,,
7535,166.959934,-45.14518,1.108699,1.108699,2.176046,2070,3,7.514635,,,,,,,
7536,175.192437,-36.83915,0.424223,0.424223,2.829967,202,2.666667,5.188539,,,,,,,
7537,175.203221,-36.834356,0.410723,0.410723,2.68045,185,3.333333,5.119868,,,,,,,
7538,175.211256,-36.837406,0.605405,0.605405,2.582374,173,3.333333,5.38451,,,,,,,
7539,175.199903,-36.842218,0.442591,0.442591,2.642482,178,3.333333,5.051081,,,,,,,
7540,175.194921,-36.855856,0.102555,0.102543,2.615779,191,3.333333,5.700634,,,,,,,
7541,175.19825,-36.869296,-0.102773,-0.102805,2.636674,388,2.666667,7.888783,,,,,,,
7542,175.20619,-36.881011,-0.261026,-0.261053,2.460024,564,2.333333,8.21821,,,,,,,
7543,175.201185,-36.896224,0.168942,0.168899,2.412289,598,2.333333,7.436497,,,,,,,
7544,175.187907,-36.899753,0.265085,0.265043,2.394478,618,2.333333,7.188,,,,,,,
7545,175.176185,-36.894834,-0.001499,-0.001532,2.405436,591,2,7.353314,,,,,,,
7546,175.171588,-36.88196,-0.539346,-0.539375,2.407572,434,2,7.169404,,,,,,,
7547,175.165162,-36.870137,-0.379247,-0.37928,2.487644,430,2,7.507192,,,,,,,
7548,175.153641,-36.862337,-0.09108,-0.091111,2.590982,445,2,7.87861,,,,,,,
7549,175.167083,-36.859025,0.145782,0.145754,2.642432,265,2.666667,6.344434,,,,,,,
7550,175.174671,-36.856324,0.311826,0.311807,2.496074,225,2.666667,5.761722,,,,,,,
7551,175.171482,-36.846115,-0.36598,-0.365999,2.521536,294,2.666667,6.379213,,,,,,,
7552,175.172975,-36.837595,0.117143,0.117143,2.934795,360,2.333333,6.676224,,,,,,,
7553,175.187462,-36.832903,0.493546,0.493546,2.860701,225,2.666667,5.240233,,,,,,,
7554,175.456274,-36.7742,-0.381281,-0.381281,2.987745,1314,1.666667,4.158721,,,,,,,
7555,175.45691,-36.78719,0.06693,0.06693,2.780791,970,1.666667,4.336173,,,,,,,
7556,175.44844,-36.788993,-0.036776,-0.036776,2.595606,2132,2,6.018203,,,,,,,
7557,175.436821,-36.793764,0.118734,0.118734,2.842261,2084,2,6.872571,,,,,,,
7558,175.434047,-36.78917,0.087945,0.087945,2.865411,2126,2,6.969857,,,,,,,
7559,175.438999,-36.780441,-0.228082,-0.228082,2.850657,2130,2,6.392468,,,,,,,
7560,175.449168,-36.775835,0.091977,0.091977,2.671994,716,1.666667,4.235075,,,,,,,
7561,174.875117,-36.766741,-1.720804,-1.720904,1.819333,2527,1.666667,8.96602,,,,,,,
7562,174.89076,-36.770958,-1.431002,-1.431102,2.072813,1299,2,8.711722,,,,,,,
7563,174.893512,-36.78104,-1.42552,-1.42562,2.119166,2468,1.666667,8.74841,,,,,,,
7564,174.896616,-36.792425,-1.378557,-1.378657,2.034058,4044,1.666667,8.543114,,,,,,,
7565,174.884139,-36.803355,-1.574095,-1.574195,2.0915,7079,1.666667,8.101171,,,,,,,
7566,174.872808,-36.806063,-1.901786,-1.901886,1.70735,8625,1.666667,7.912926,,,,,,,
7567,174.860144,-36.808784,-1.064182,-1.064282,2.203731,510,1.333333,4.391401,,,,,,,
7568,174.850266,-36.807707,-1.045844,-1.045944,1.735019,742,1.333333,4.418,,,,,,,
7569,174.841044,-36.803568,-1.220119,-1.220219,1.689888,776,1.333333,4.131079,,,,,,,
7570,174.836277,-36.795293,-1.152776,-1.152876,1.761045,842,1.333333,4.206057,,,,,,,
7571,174.829019,-36.785734,-1.022969,-1.023069,2.000552,976,1.333333,4.369678,,,,,,,
7572,174.836711,-36.771682,-2.054495,-2.054595,1.745075,9973,1.666667,8.138832,,,,,,,
7573,174.853135,-36.765028,-1.75278,-1.75288,1.795821,5659,1.666667,8.533332,,,,,,,
7574,174.921517,-36.735426,-1.09225,-1.09235,2.14128,154,3,6.682441,,,,,,,
7575,174.933909,-36.740099,-1.020629,-1.020729,2.258268,149,3,6.94374,,,,,,,
7576,174.932056,-36.750355,-1.141336,-1.141436,2.131177,169,3,6.554511,,,,,,,
7577,174.935859,-36.762003,-1.484089,-1.484189,2.259024,170,3,6.276611,,,,,,,
7578,174.929754,-36.769827,-1.110869,-1.110969,2.498258,189,3,5.907268,,,,,,,
7579,174.927009,-36.78463,-0.848619,-0.848719,2.265277,1176,2,8.789963,,,,,,,
7580,174.913002,-36.795503,-1.383629,-1.383729,2.015409,3416,2,8.673556,,,,,,,
7581,174.901698,-36.784222,-1.40354,-1.40364,1.933846,2325,2,8.723063,,,,,,,
7582,174.893126,-36.76967,-1.465144,-1.465244,2.038402,928,2,8.435323,,,,,,,
7583,174.897525,-36.755433,-1.141336,-1.141436,2.336153,169,2.666667,4.158022,,,,,,,
7584,174.913569,-36.746192,-1.141336,-1.141436,2.263983,169,3,5.666954,,,,,,,
7585,174.915039,-36.730297,-1.09225,-1.09235,2.223076,154,3,6.821003,,,,,,,
7586,174.888755,-36.595091,-0.691967,-0.691967,1.568414,545,1.666667,8.402124,,,,,,,
7587,174.899039,-36.602666,-0.700296,-0.700296,1.727436,389,2,8.782756,,,,,,,
7588,174.890262,-36.608449,-0.689445,-0.689445,1.716694,549,1.666667,8.418029,,,,,,,
7589,174.880653,-36.597182,-0.689793,-0.689793,1.635073,597,1.666667,7.829267,,,,,,,
7590,168.536194,-46.739434,-2.616,-2.616,2.055798,2,2.666667,0.513038,,,,,,,
7591,168.548394,-46.75262,-2.173693,-2.173693,2.431946,6,2.666667,0.796366,,,,,,,
7592,168.538695,-46.768779,-1.807838,-1.807838,2.895862,7,2.666667,0.90587,,,,,,,
7593,168.535412,-46.775208,-1.026849,-1.026849,3.07832,28,2.666667,1.915417,,,,,,,
7594,168.521974,-46.781991,1.249127,1.249127,2.362295,4,2.666667,0.711892,,,,,,,
7595,168.517804,-46.793775,-0.94969,-0.94969,2.914765,23,2.666667,0.635518,,,,,,,
7596,168.505647,-46.796046,-1.447697,-1.447697,2.959158,27,2.666667,0.573927,,,,,,,
7597,168.5073,-46.788058,-1.452397,-1.452397,2.953445,22,2.666667,0.554365,,,,,,,
7598,168.498595,-46.778094,0.22496,0.22496,3.175939,7,2.666667,0.559461,,,,,,,
7599,168.483903,-46.780057,1.649475,1.649475,2.823523,3,2.666667,0.302273,,,,,,,
7600,168.471596,-46.770089,0.309114,0.309114,3.229345,12,2.666667,1.990743,,,,,,,
7601,168.488646,-46.77201,-0.030716,-0.030716,3.462156,8,2.666667,0.855138,,,,,,,
7602,168.495663,-46.768112,-0.50965,-0.50965,3.303162,10,2.666667,0.70571,,,,,,,
7603,168.490128,-46.759803,-0.929694,-0.929694,3.813517,3,2.666667,0.820547,,,,,,,
7604,168.486492,-46.753492,-0.440309,-0.440309,2.866586,84,3,4.06272,,,,,,,
7605,168.497872,-46.75969,-0.754402,-0.754402,3.657132,9,2.666667,0.689174,,,,,,,
7606,168.512289,-46.751972,-0.82378,-0.82378,2.73725,7,2.666667,0.661234,,,,,,,
7607,168.521696,-46.747563,-0.9184,-0.9184,1.520258,1,2.666667,0.961723,,,,,,,
7608,168.52808,-46.738868,-0.759922,-0.759922,3.02381,83,3,4.396237,,,,,,,
7609,167.852013,-46.454846,-1.0702,-1.0702,2.526064,10,3.333333,8.404776,,,,,,,
7610,167.846493,-46.460586,-0.338474,-0.338474,2.328783,3,3.333333,6.562334,,,,,,,
7611,167.835985,-46.452921,-0.756253,-0.756253,2.16893,14,3.666667,8.975203,,,,,,,
7612,166.640131,-46.098757,2.06692,2.06692,1.541876,8046,1.666667,8.291379,,,,,,,
7613,166.656974,-46.105801,-0.158721,-0.158721,2.413359,713,1.333333,4.000858,,,,,,,
7614,166.646009,-46.120446,0.019994,0.019994,2.411445,852,1.333333,3.729174,,,,,,,
7615,166.628616,-46.131753,0.040035,0.040035,2.536673,650,1.333333,4.341701,,,,,,,
7616,166.609858,-46.140323,2.06454,2.06454,1.527707,3933,1.666667,8.081519,,,,,,,
7617,166.607846,-46.12976,2.082898,2.082898,1.713755,3106,1.666667,8.010277,,,,,,,
